kag_master_name,kag_master_artist,kag_master_genre,kag_master_daneceability,kag_master_energy,kag_master_key,kag_master_loudness,kag_master_mode,kag_master_speechiness,kag_master_acousticness,kag_master_instrumentalness,kag_master_liveness,kag_master_valence,kag_master_tempo,kag_master_pop,kag_master_spotify_id,kag_master_release_date,kag_master_year
Not Shy,ITZY,k-pop,0.776,0.911,2,-3.08,0,0.131,0.155,2.59e-06,0.268,0.56,101.027,1,1ehags7lQMM1qX94VJkoaf,2020-08-17,2020
Don't Wanna Cry,SEVENTEEN,k-pop,0.781,0.683,0,-4.258,1,0.0325,0.164,1.53e-06,0.16,0.722,100.005,1,6Upu6yjkdi0DVI8E3IBZEU,2017-05-22,2017
Alcohol-Free,TWICE,k-pop,0.688,0.909,8,-1.992,1,0.0624,0.0474,1.35e-06,0.0674,0.702,97.097,1,0BTaaKT4RMbs5M73tOHX5Y,2021-06-11,2021
Gashina,SUNMI,k-pop,0.722,0.833,6,-3.915,1,0.094,0.0556,0.0,0.195,0.53,93.941,1,0jFHMDRXxKaREor3hBEEST,2017-08-22,2017
BANG BANG BANG,BIGBANG,k-pop,0.69,0.843,1,-2.949,1,0.0534,0.0167,0.0,0.346,0.428,135.01,1,3dI59jLoFMjMAyUAyRZnkE,2016-12-13,2016
Tere Naam,Alka Yagnik,k-pop,0.587,0.775,4,-7.549,1,0.0721,0.75,0.0784,0.0948,0.586,87.938,1,0mXcEgjLvFcdwCJ6iMFdL4,2003-06-28,2003
Savage,aespa,k-pop,0.727,0.879,9,-1.167,1,0.129,0.124,1.17e-05,0.244,0.671,146.959,1,3dbLT62Cvs46Ju7a8gpr36,2021-10-05,2021
Om Bhurbhuwasah,Anuradha Paudwal,k-pop,0.719,0.466,3,-9.153,1,0.0417,0.733,1.81e-06,0.0973,0.812,137.159,1,,,None
Trivia 轉 : Seesaw,BTS,k-pop,0.707,0.791,5,-4.483,0,0.035,0.179,0.0,0.102,0.674,106.985,1,0mZI1NpihIVcho2f9MmqSW,2018-08-24,2018
Fly To My Room,BTS,k-pop,0.764,0.526,11,-7.355,1,0.212,0.0484,0.0,0.0718,0.588,114.91,1,1NHl9g36Ebu3g16y0vtUNV,2020-11-20,2020
I'm Fine,BTS,k-pop,0.511,0.84,11,-2.781,0,0.103,0.00852,0.0,0.346,0.303,87.605,1,7HYJqAMbKDJYRyEfUGOCBB,2018-08-24,2018
Heartbeat (BTS World Original Soundtrack),BTS,k-pop,0.437,0.716,5,-4.306,1,0.05,0.39,0.0,0.208,0.307,170.094,1,4ZISkGo0j60iyLbme2rAkC,2019-06-28,2019
HIP,MAMAMOO,k-pop,0.782,0.731,3,-4.581,0,0.143,0.0376,3.15e-05,0.0956,0.824,138.032,1,24nK8tW7Pt3Inh2utttuoG,2019-11-14,2019
"Agar Tum Saath Ho (From ""Tamasha"")",Alka Yagnik;Arijit Singh,k-pop,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,1,6kYoY0PhBelP64UMnhsEZx,2017-02-10,2017
Stay,BTS,k-pop,0.582,0.693,6,-5.048,1,0.0465,0.114,0.0,0.13,0.341,125.904,1,0TdWVbcerMAcvljXrl9gpG,2020-11-20,2020
"Kiss and Make Up - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,k-pop,0.65,0.697,0,-9.582,0,0.272,0.13,0.0,0.862,0.551,99.771,1,6X9DNG2WR3IclfneGurU0T,2019-03-13,2019
Love Talk - English Version,WayV,k-pop,0.751,0.719,6,-5.198,0,0.0373,0.142,0.0,0.148,0.437,98.01,1,2e3cJdJ8xWwydl8JIYlCqB,2019-11-05,2019
134340,BTS,k-pop,0.665,0.687,11,-6.466,0,0.0547,0.155,9.28e-05,0.173,0.651,106.023,1,1MX0g22bQkr9HDVe37fLnN,2018-05-18,2018
Dimple,BTS,k-pop,0.612,0.844,5,-4.694,0,0.0757,0.14,0.0,0.289,0.652,134.872,1,6pp6xf9zS55GD4nr318XUH,2017-09-18,2017
HEYDAY (Prod. Czaer),Stray Kids,k-pop,0.892,0.808,2,-3.343,1,0.156,0.0335,0.0,0.0363,0.701,137.97,1,35sE2Ehvd1GzBzAIC0zFIu,2022-09-20,2022
Feel My Rhythm,Red Velvet,k-pop,0.412,0.94,1,-2.171,1,0.215,0.0648,0.0,0.358,0.423,157.964,1,2oBMZYteeO8DyXV9gDx6Za,2022-03-21,2022
Paradise,BTS,k-pop,0.551,0.828,5,-5.523,1,0.352,0.214,0.0,0.0571,0.928,139.662,1,1YO4xJXhh9A1Feg9k8xuy2,2018-05-18,2018
Darl+ing,SEVENTEEN,k-pop,0.519,0.695,0,-4.861,1,0.0812,0.299,0.0,0.43,0.515,95.384,1,2j1Es5qEl4pD8GEe2WsYgP,2022-05-27,2022
Deja Vu,ATEEZ,k-pop,0.692,0.835,6,-4.978,0,0.0628,0.0517,0.0,0.134,0.566,80.017,1,3zmrdOtnOogqLllz26WLZ3,2021-09-13,2021
Really,BLACKPINK,k-pop,0.696,0.881,1,-2.082,1,0.104,0.0235,0.0,0.277,0.947,142.019,1,2URMA0ap6SAI8wFmcY1yta,2018-06-15,2018
9 and Three Quarters (Run Away),TOMORROW X TOGETHER,k-pop,0.639,0.756,1,-4.42,1,0.0606,0.0055,0.0,0.13,0.531,128.931,1,1rqb2FCXVn2HNL1afJEnTr,2019-10-21,2019
Celebrity,IU,k-pop,0.73,0.784,9,-2.62,1,0.0691,0.191,0.0,0.0956,0.673,99.995,1,5nCwjUUsmBuNZKn9Xu10Os,2021-03-25,2021
Yeah Yeah Yeah,BLACKPINK,k-pop,0.732,0.555,1,-7.902,0,0.034,0.00522,4.65e-06,0.0586,0.65,124.011,1,5y4WmuvFX1t3NdSId0MFOh,2022-09-15,2022
Opening Sequence,TOMORROW X TOGETHER,k-pop,0.609,0.64,3,-5.61,0,0.0539,0.167,0.0,0.0959,0.442,145.199,1,1exxGxUMlJWD1h9YcE9YZH,2022-05-09,2022
Jamais Vu,BTS,k-pop,0.608,0.47,8,-6.73,1,0.0428,0.226,0.0,0.0963,0.241,81.0,1,7cgWWkpUaS94xoWI8lMGiI,2019-04-12,2019
Kick It,BLACKPINK,k-pop,0.765,0.787,1,-3.647,0,0.0445,0.0156,0.0,0.0736,0.381,124.949,1,4rsoLz7ZY1Ldz8dpm4Lqtg,2019-04-05,2019
"Too Shayar Hai Main Teri Shayari (From ""Saajan"")",Alka Yagnik,k-pop,0.489,0.739,2,-9.743,1,0.036,0.602,4.25e-06,0.0427,0.692,117.955,1,2lcu8WfAs8qw8crZf4ybRi,2016-07-01,2016
DUN DUN,EVERGLOW,k-pop,0.692,0.881,11,-2.563,0,0.0461,0.0457,4.45e-06,0.146,0.432,103.053,1,3ejAkJLWQSEJDqDXxK3efB,2020-02-03,2020
BOCA,Dreamcatcher,k-pop,0.683,0.947,8,-1.717,0,0.064,0.00632,7.34e-05,0.123,0.67,100.024,1,2u7p3Bzkv8h0Yx7w7R370n,2020-08-17,2020
No More Dream,BTS,k-pop,0.438,0.864,2,-5.185,1,0.47,0.0118,1.66e-06,0.431,0.594,167.898,1,089PFeXotzDLNQz9NCk6pF,2013-06-12,2013
Danger,BTS,k-pop,0.738,0.868,1,-3.363,1,0.0702,0.000907,0.000209,0.275,0.377,111.991,1,0zzRxtfO5FGxKdqq4OKmlw,2014-08-20,2014
Outro : Ego,BTS,k-pop,0.808,0.903,0,-3.106,1,0.0957,0.0121,0.000248,0.0993,0.473,116.988,1,2LVw2bIK99go1NdD77dUCW,2020-02-21,2020
Dis-ease,BTS,k-pop,0.731,0.845,8,-5.352,1,0.132,0.0132,0.0,0.0782,0.484,101.085,1,0hxeouHqP3qzpTHerA7ha2,2020-11-20,2020
See U Later,BLACKPINK,k-pop,0.74,0.926,9,-3.965,0,0.112,0.0376,0.0,0.582,0.571,106.987,1,2REoTZjaB3jyAt5dgkV5GK,2018-06-15,2018
Let Go,BTS,k-pop,0.558,0.863,4,-3.53,1,0.178,0.17,0.0,0.289,0.388,173.908,1,1OqDvYVDhJyFZny7XlfIyZ,2018-04-04,2018
Left & Right,SEVENTEEN,k-pop,0.726,0.829,6,-3.876,0,0.111,0.146,0.0,0.0916,0.95,149.994,1,065yxZRBAsenRLZacB1uc2,2024-04-29,2024
Lonely Boy (The tattoo on my ring finger),TOMORROW X TOGETHER,k-pop,0.666,0.639,2,-5.245,0,0.131,0.24,0.0,0.0928,0.505,144.881,1,6AOrC7t2WS5ykYcnoHpiS2,2022-05-09,2022
MORE & MORE,TWICE,k-pop,0.739,0.841,5,-4.162,1,0.06,0.0312,0.0,0.173,0.562,106.99,1,3omvXShuRPM3zbDpWYqf5g,2020-06-01,2020
Black Mamba,aespa,k-pop,0.52,0.915,2,-2.862,1,0.103,0.0618,0.000946,0.0856,0.5,90.069,1,6Tj9KfzPp7tmgcDdsaPwGE,2022-07-08,2022
Given-Taken,ENHYPEN,k-pop,0.631,0.649,8,-4.939,0,0.0377,0.17,0.0,0.321,0.459,108.07,1,69WpV0U7OMNFGyq8I63dcC,2020-11-30,2020
VENOM,Stray Kids,k-pop,0.812,0.807,9,-3.354,1,0.339,0.11,0.0,0.211,0.4,136.979,1,4b3rGL8LDSkbARUUA20136,2022-03-18,2022
Pandora's Box,j-hope,k-pop,0.785,0.807,0,-3.877,1,0.178,0.198,0.0,0.326,0.228,96.981,1,2On611HXKQAbaYkuc4NQAm,2022-07-15,2022
Interlude : Shadow,BTS,k-pop,0.384,0.798,9,-6.439,0,0.434,0.115,0.0,0.181,0.146,149.854,1,7om4LRoSct9hiMPo0fPn7m,2020-02-21,2020
CIRCUS,Stray Kids,k-pop,0.767,0.809,5,-3.734,0,0.0958,0.0337,0.0,0.0353,0.69,97.958,1,2uw2ftfyS4yJLWiTtbxasE,2022-06-10,2022
21st Century Girl,BTS,k-pop,0.716,0.906,2,-3.539,1,0.0719,0.00424,0.0,0.0547,0.763,101.029,1,52d5NT69mkmr6WzvQJ9vHr,2016-10-10,2016
War of Hormone,BTS,k-pop,0.612,0.993,9,-1.895,1,0.24,0.116,0.0,0.307,0.488,98.004,1,29SjtKzBoJDgyIBusHylIS,2014-08-20,2014
Boy With Luv (Feat. Halsey),BTS;Halsey,k-pop,0.645,0.862,11,-4.761,0,0.0845,0.0933,0.0,0.193,0.803,119.947,1,4a9tbd947vo9K8Vti9JwcI,2019-04-12,2019
ILLELLA,MAMAMOO,k-pop,0.523,0.83,11,-2.089,1,0.167,0.00359,0.0,0.0806,0.812,173.931,1,0oeVHAgY8Q7Mdce5Quj2G4,2022-10-11,2022
Monster,EXO,k-pop,0.618,0.76,6,-4.312,1,0.0596,0.0066,0.0,0.127,0.541,150.0,1,7GbUWl6qLW1gdngbEV2WDJ,2016-06-09,2016
INVU,TAEYEON,k-pop,0.599,0.816,11,-3.412,0,0.0556,0.0911,2.17e-06,0.0961,0.399,106.962,1,7rXcCpIAoOUCydkVDMcoPV,2022-02-14,2022
Oh my god,(G)I-DLE,k-pop,0.794,0.762,4,-3.525,0,0.0392,0.0358,1.41e-06,0.191,0.482,109.97,1,2DmRXiyn03tOqKgEJXlaiJ,2020-04-06,2020
ALWAYS,Yoon Mirae,k-pop,0.41,0.604,10,-3.453,1,0.0331,0.777,0.0,0.312,0.28,128.845,1,4LsMjCB4qt4RnWcJBiHrA6,2016-02-18,2016
Illusion,aespa,k-pop,0.75,0.718,2,-2.817,0,0.0468,0.0814,1.75e-05,0.322,0.592,90.027,1,396FqjKmViUZ92Wmm4rx3i,2022-07-08,2022
Feel Special,TWICE,k-pop,0.708,0.959,1,-1.338,1,0.0604,0.0296,0.00188,0.107,0.644,128.981,1,3Hz3tTQwOdM6XkA0ALB2G9,2019-09-23,2019
Intro: Singularity,BTS,k-pop,0.775,0.272,1,-9.126,0,0.091,0.56,0.00278,0.112,0.198,103.991,1,5rNZsITjXf23iFkRA924FV,2018-05-18,2018
This Love,DAVICHI,k-pop,0.406,0.446,9,-4.306,1,0.0335,0.739,0.0,0.194,0.214,138.66,1,1mh5s6XJ3RLJBRPErACsHW,2016-03-03,2016
HWAA,(G)I-DLE,k-pop,0.384,0.868,6,-3.226,0,0.0711,0.0458,5.82e-06,0.0797,0.233,95.027,1,5FiXhM80sP4yg6tEnHkZZn,2021-01-11,2021
Coffee,BTS,k-pop,0.656,0.798,0,-6.608,1,0.103,0.00862,0.0,0.321,0.573,92.031,1,4eqHEzFsCCiGALC1MHbqnU,2013-09-11,2013
SCIENTIST,TWICE,k-pop,0.786,0.858,11,-3.74,1,0.0675,0.0487,0.0,0.126,0.649,112.999,1,0BJMgVrnWIvgYsjq8KaPeh,2021-11-12,2021
Look Here,BTS,k-pop,0.863,0.854,4,-4.564,0,0.0893,0.0418,0.00152,0.0551,0.784,119.996,1,0x4cMbCLC6L7aJQs3EiPaZ,2014-08-20,2014
Safety Zone,j-hope,k-pop,0.676,0.742,8,-5.017,1,0.162,0.561,0.0,0.155,0.694,77.071,1,00I41xsW6SunZDJ5fB8KAd,2022-07-15,2022
Don't Leave Me,BTS,k-pop,0.62,0.778,8,-4.622,0,0.0724,0.116,0.0,0.312,0.386,147.012,1,3zIG0WuI5RoJsFYnErkFDU,2018-04-04,2018
PTT (Paint The Town),LOONA,k-pop,0.781,0.814,8,-2.437,1,0.1,0.0735,1.92e-05,0.0565,0.546,124.028,1,5awNIWVrh2ISfvPd5IUZNh,2021-06-28,2021
AYA,MAMAMOO,k-pop,0.634,0.858,4,-2.226,0,0.0809,0.101,8.56e-06,0.258,0.637,91.688,1,4BZXVFYCb76Q0Klojq4piV,2020-11-03,2020
Spine Breaker,BTS,k-pop,0.679,0.927,0,-1.058,1,0.15,0.164,0.0,0.437,0.861,93.989,1,0F3Dpp18yIxIm7XRmn0LBj,2014-02-12,2014
Dance The Night Away,TWICE,k-pop,0.709,0.861,0,-2.905,1,0.0941,0.106,4.73e-05,0.113,0.779,118.089,1,4DYIDSMIB5y2UmZFv9fxeX,2018-07-09,2018
Jai Ganesh Jai Ganesh Deva - Aarti,Anuradha Paudwal,k-pop,0.611,0.574,4,-7.118,1,0.0325,0.489,0.0,0.24,0.52,142.123,1,3sls5U5570lGpLiEKTpMGl,2009-04-25,2009
Guerrilla,ATEEZ,k-pop,0.555,0.89,9,-5.349,1,0.132,0.00399,0.0,0.0506,0.581,181.963,1,0tYZo2UhV1lrUez5CA0Iyw,2022-07-29,2022
Breaking Down,AILEE,k-pop,0.294,0.342,1,-6.341,1,0.0395,0.469,6.79e-06,0.0958,0.229,135.084,1,4qXVjZZ48aShiyCqxhkuJP,2021-05-17,2021
"SO HOT - THEBLACKLABEL REMIX BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,k-pop,0.783,0.809,1,-10.0,0,0.221,0.0588,1e-05,0.515,0.814,140.025,1,1fMXWEkJpIH483OrKn1zFV,2019-03-13,2019
Queen of Hearts,TWICE,k-pop,0.666,0.847,10,-2.526,0,0.106,0.102,0.0,0.0702,0.815,149.94,1,3sOEVB8DirQtZc0qhw8lJc,2022-08-26,2022
All I Wanna Do,Jay Park,k-pop,0.613,0.668,8,-6.867,1,0.267,0.245,0.0,0.0735,0.509,96.176,1,2FWquqPNxte8iqZ3ATQG0p,2016-10-20,2016
The Eve,EXO,k-pop,0.636,0.702,0,-5.352,0,0.0334,0.0223,0.0,0.293,0.516,135.104,1,2ujA6F1cpk3m8lsPE5aKua,2017-07-18,2017
Monster,Red Velvet - IRENE & SEULGI,k-pop,0.631,0.748,4,-2.569,0,0.0488,0.212,0.0,0.537,0.351,115.665,1,6c1QaQHdDhtFMfUkhueuXK,2020-07-06,2020
Stigma,BTS,k-pop,0.566,0.475,0,-5.556,0,0.089,0.148,0.0,0.139,0.335,136.442,1,3LTwMQ9kkn5VVhP3jipBlR,2016-10-10,2016
BBoom BBoom,MOMOLAND,k-pop,0.785,0.744,3,-4.249,0,0.0369,0.0149,0.00666,0.0661,0.833,126.018,1,3BPoSr2pO34Aan6alFfVto,2018-01-03,2018
Make A Wish (Birthday Song),NCT U,k-pop,0.732,0.795,8,-2.263,1,0.1,0.0632,0.0,0.0569,0.693,100.954,1,2zzCO3GiD2jaA7ciO3AC4F,2020-10-11,2020
Hello Bitches,CL,k-pop,0.714,0.884,11,-2.932,1,0.113,0.00985,0.0,0.439,0.584,145.075,1,72ysGFB4mZTgQsPqN9PzPS,2015-12-05,2015
2 Baddies,NCT 127,k-pop,0.596,0.921,2,-2.372,1,0.258,0.153,0.0,0.0922,0.529,171.96,1,1OXO0Onox9F26Pp732HnsI,2022-09-15,2022
Future,j-hope,k-pop,0.717,0.822,6,-5.249,1,0.0879,0.0652,0.0,0.36,0.764,102.042,1,0Puudh380z6cOCgMaTNm7h,2022-07-15,2022
ParadoXXX Invasion,ENHYPEN,k-pop,0.727,0.863,1,-3.181,1,0.0879,0.0298,0.0,0.334,0.72,94.952,1,3OC2C8IpFhbUJTeMe55QYn,2022-07-04,2022
Hope Not,BLACKPINK,k-pop,0.556,0.423,4,-4.998,0,0.0274,0.441,0.0,0.0867,0.179,110.086,1,3eZD5DZGibwxMAOaCMBg3k,2019-04-05,2019
Unnakaagathane Inthauriyrullathu,Yuvan Shankar Raja,k-pop,0.764,0.575,7,-9.989,1,0.0298,0.341,0.000279,0.0824,0.675,110.002,1,4FkMh52ydCzaPYJ8oRkQEf,2009-11-21,2009
I NEED U,BTS,k-pop,0.482,0.858,5,-4.169,0,0.069,0.0218,0.0,0.244,0.737,158.075,1,3wQnyXNFXNUEOBt1pb4urq,2015-04-29,2015
What if…,j-hope,k-pop,0.694,0.75,0,-4.16,1,0.0338,0.00421,0.000553,0.0683,0.184,96.654,1,1fNwwml8UcKvhfM6YEVIRh,2022-07-15,2022
Outro: Wings,BTS,k-pop,0.651,0.903,11,-3.117,0,0.129,0.00503,0.0,0.0875,0.658,125.032,1,7kyUapJyppdjzoAWB6XS14,2017-02-13,2017
Awake,BTS,k-pop,0.35,0.498,3,-6.589,1,0.0332,0.023,1.99e-06,0.269,0.34,142.803,1,3gxNkvcP8scSzL6mGznTn3,2016-10-10,2016
To My Youth,BOL4,k-pop,0.424,0.564,9,-4.619,1,0.0563,0.685,0.0,0.292,0.441,173.334,1,4gMPlHHAjOQnUrhsuqHivn,2017-09-28,2017
Same Scent,ONEUS,k-pop,0.65,0.914,0,-3.106,0,0.0485,0.112,0.0,0.0731,0.725,98.984,1,0eG3b2T3SXtPAhD9LLm8xA,2022-09-05,2022
Beatbox,NCT DREAM,k-pop,0.857,0.7,4,-4.189,0,0.074,0.0411,0.0,0.0334,0.773,93.997,1,0CatzXH85XWyBqqdB6qPMB,2022-05-30,2022
Bad Boy,Red Velvet,k-pop,0.714,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.814,149.985,1,5GKwq4sO5ZHKuWaDmdwMQc,2018-01-29,2018
Start Over,Gaho,k-pop,0.591,0.818,4,-3.532,1,0.073,0.172,0.0,0.126,0.574,108.107,1,7MvSWi9xEXuylkjS5Mrqvl,2023-10-20,2023
BBIBBI,IU,k-pop,0.839,0.617,7,-4.692,1,0.331,0.241,0.0,0.3,0.821,143.894,1,4as4XEOR03oGm1STUKl6pa,2018-10-10,2018
LA DI DA,EVERGLOW,k-pop,0.477,0.85,3,-1.486,0,0.0911,0.00108,0.0,0.0675,0.601,163.845,1,6mIjJONoUMvGPT9Kzrab3L,2020-09-21,2020
Into the I-LAND,I-LAND,k-pop,0.522,0.916,1,-4.766,1,0.0786,0.016,0.0,0.149,0.549,122.046,1,18W2OWFsdGCjG7iA4iYpMw,2020-06-26,2020
I Miss You,SOYOU,k-pop,0.482,0.344,5,-6.002,1,0.0318,0.901,0.0,0.129,0.211,133.499,1,3SfbB0Y3saMIQnNctxMVhj,2016-12-31,2016
Can't You See Me?,TOMORROW X TOGETHER,k-pop,0.59,0.818,9,-2.988,0,0.0771,0.0584,0.0,0.205,0.664,139.925,1,2ecGP5xUE5126x6yHa7J6E,2020-05-18,2020
You Are My Everything,Gummy,k-pop,0.343,0.499,6,-5.121,1,0.0387,0.665,0.0,0.119,0.104,131.076,1,4s80CRYk3rRPZE56NvmFi7,2016-03-10,2016
CROWN,TOMORROW X TOGETHER,k-pop,0.623,0.8,5,-5.819,1,0.0424,0.0497,0.0,0.0619,0.58,110.979,1,0EmYZZ8OqeALedVhijSjsg,2019-03-04,2019
Thursday's Child Has Far To Go,TOMORROW X TOGETHER,k-pop,0.631,0.762,11,-4.208,1,0.105,0.049,0.0,0.0926,0.668,167.14,1,04CHEoMbrLOiX8co3EG5dO,2022-05-09,2022
Begin,BTS,k-pop,0.566,0.842,9,-5.222,0,0.0442,0.00357,0.000253,0.141,0.308,131.05,1,0bGJHUPR6ems9tzIljlPFR,2016-10-10,2016
BEAUTIFUL MONSTER,STAYC,k-pop,0.594,0.647,6,-4.347,1,0.0834,0.121,0.0,0.352,0.511,82.321,1,56s2s5e8WuBsWVKnmz6J9L,2022-07-19,2022
I`m a B,Hwa Sa,k-pop,0.711,0.77,10,-4.724,0,0.0826,0.135,8.9e-06,0.18,0.927,139.968,1,1AToLLvWghQgiBFef1iGuR,2021-11-24,2021
Hot Sauce,NCT DREAM,k-pop,0.769,0.926,6,-1.627,1,0.0788,0.0127,0.0,0.285,0.551,100.034,1,6B8MM3PVQtUbZLay7tP7er,2021-05-10,2021
Trivia 承 : Love,BTS,k-pop,0.761,0.761,5,-5.721,0,0.0899,0.242,0.0,0.103,0.484,121.971,1,6bSwpQYEguyMlkCoWiBt3Y,2018-08-24,2018
Colors,Stella Jang,k-pop,0.734,0.295,11,-8.598,1,0.889,0.636,0.0,0.0741,0.788,199.99,1,16FsCP14q4NnOmygfIy3WP,2016-10-06,2016
Mixtape : Time Out,Stray Kids,k-pop,0.555,0.945,2,-1.934,1,0.127,0.0453,0.0,0.244,0.389,160.006,1,5vMQIOhLw85H8WYIf1kEWw,2023-06-02,2023
Boy In Luv,BTS,k-pop,0.492,0.931,9,-3.837,0,0.297,0.00244,0.0,0.353,0.444,166.071,1,3FnDv33WrrMtuEr7hNR3ev,2014-02-12,2014
Circles,SEVENTEEN,k-pop,0.65,0.456,1,-5.742,1,0.0299,0.659,0.0,0.122,0.475,82.063,1,6rurduYegrf5XSZrphuyF2,2022-07-18,2022
"Very, Slowly",BIBI,k-pop,0.528,0.423,8,-7.381,1,0.0264,0.678,0.00148,0.167,0.249,135.917,1,7GkHIsnziYgk6j1lx2TK6H,2022-02-20,2022
Heart Burn,SUNMI,k-pop,0.84,0.656,6,-5.162,0,0.0401,0.0287,4.38e-06,0.0714,0.783,121.99,1,4UhtBgNjMzezZkOdeZpVZT,2022-06-29,2022
내 맘을 볼 수 있나요,HEIZE,k-pop,0.397,0.166,9,-10.678,1,0.0349,0.884,0.0,0.1,0.131,134.708,1,4bqgWdz5qs4Q5LHZ8un9PR,2019-07-28,2019
Man Basia,Alka Yagnik,k-pop,0.245,0.329,10,-7.482,0,0.0357,0.848,1.17e-06,0.164,0.126,78.394,1,7aPMgglPJcmvai8MW8W0vN,2003-06-28,2003
MAGO,GFRIEND,k-pop,0.621,0.821,6,-3.662,0,0.0364,0.00548,0.000578,0.142,0.646,120.062,1,49EywdY1mHFj27OY7U8Y2d,2020-11-09,2020
Intro: Serendipity,BTS,k-pop,0.477,0.581,8,-8.795,1,0.119,0.523,0.0,0.201,0.282,129.571,1,61RvEx7GLYRHQhG7ldjJo1,2017-09-18,2017
Hath Jod Ke Khadi Hoon Maiya,Anuradha Paudwal,k-pop,0.592,0.576,1,-10.474,0,0.0367,0.817,0.0,0.0589,0.72,96.236,1,2V219zHsmGUDdk5FiQ48pb,2022-10-11,2022
CHEER UP,TWICE,k-pop,0.551,0.885,6,-1.489,1,0.124,0.139,0.0,0.114,0.509,172.95,1,7lB4rxNVc7vm33ZSZXVRAQ,2016-04-25,2016
Blessed-Cursed,ENHYPEN,k-pop,0.604,0.886,4,-3.523,0,0.061,0.0925,0.0,0.596,0.401,127.098,1,7ecbsiAQ6PNdiAq0hplVZo,2022-01-10,2022
Respect,BTS,k-pop,0.661,0.838,0,-4.806,1,0.116,0.00491,0.0,0.287,0.526,91.463,1,2yKBnKOmPXePrbHqRv42r4,2020-02-21,2020
Ready to love,SEVENTEEN,k-pop,0.668,0.705,9,-5.731,0,0.0356,0.0274,0.0,0.215,0.549,129.984,1,2FymmKBuog0loCuNXMwQID,2021-06-18,2021
Hey Kiliyirukku,Ilaiyaraaja,k-pop,0.803,0.572,0,-9.308,1,0.205,0.811,0.00338,0.0962,0.79,112.478,1,0blFfDZJLVBrfjgm8C3YO7,1985-01-01,1985
Trivia 起 : Just Dance,BTS,k-pop,0.723,0.906,1,-4.777,0,0.281,0.0929,0.0,0.0771,0.393,125.023,1,4YDHRtzm0OGuieCTVQjVuk,2018-08-24,2018
We Are Bulletproof Pt.2,BTS,k-pop,0.753,0.95,8,-5.09,0,0.16,0.0104,6.32e-06,0.134,0.868,144.02,1,5pjHS3EpHurMyIpB2QBnEd,2013-06-12,2013
Thapellam Thapeillai Theme,Vijay Antony,k-pop,0.837,0.762,9,-6.02,0,0.048,0.267,6.76e-06,0.583,0.912,130.014,1,,,None
Boyz with Fun,BTS,k-pop,0.704,0.96,1,-2.606,0,0.192,0.0808,0.0,0.383,0.751,116.024,1,1sz4drpDPpHVrPUgnXGaNn,2015-04-29,2015
Ko Ko Bop,EXO,k-pop,0.749,0.85,0,-4.346,1,0.0468,0.0319,4.81e-05,0.0678,0.672,145.983,1,5EzitieoPnjyKHAq0gfRMa,2017-07-18,2017
STEREOTYPE,STAYC,k-pop,0.605,0.805,6,-3.212,1,0.0641,0.313,0.0,0.659,0.738,148.298,1,2bZIDMpzVooosmPHn0tHnd,2021-09-06,2021
DALLA DALLA,ITZY,k-pop,0.79,0.853,11,-4.564,0,0.0666,0.00116,4.23e-05,0.329,0.713,125.0,1,38rUIlTX93Aoif3WcY1wv6,2019-02-12,2019
TT,TWICE,k-pop,0.708,0.852,2,-4.398,1,0.0851,0.0525,0.00016,0.399,0.396,129.946,1,60jFaQV7Z4boGC4ob5B5c6,2016-10-24,2016
Cat & Dog,TOMORROW X TOGETHER,k-pop,0.843,0.794,8,-3.013,1,0.146,0.0637,0.00023,0.104,0.319,160.005,1,3RsEvBUaNT9MXqUvQVuK1G,2019-03-04,2019
FIRE,EXID,k-pop,0.75,0.941,8,-1.759,1,0.0609,0.0111,2.11e-06,0.228,0.867,129.978,1,7IkuRNVAjwXpZ2DheQHL4L,2022-09-29,2022
Life's Too Short (English Version),aespa,k-pop,0.472,0.8,0,-3.681,1,0.265,0.289,0.0,0.149,0.548,72.203,1,2mgzUVvDpb1zMSB4glLQ6T,2022-06-24,2022
Basics,TWICE,k-pop,0.778,0.8,2,-3.529,1,0.227,0.254,0.0,0.139,0.585,137.997,1,63mL1DdcSFfxVJ9XGnSRQz,2022-08-26,2022
MIROH,Stray Kids,k-pop,0.564,0.979,9,-3.102,1,0.104,0.0091,0.0,0.249,0.505,126.059,1,2sFWzfV3kqAwXEWM9BjzwH,2019-03-25,2019
DOMINO,Stray Kids,k-pop,0.687,0.866,7,-2.01,1,0.0466,0.0301,0.0,0.0755,0.696,160.066,1,6Ib6RkvLBMD85bov85apSL,2021-08-23,2021
2! 3!,BTS,k-pop,0.442,0.928,7,-4.096,1,0.207,0.0257,0.0,0.1,0.601,169.847,1,3KVOfGrYVjoP1w8T2HVltm,2016-10-10,2016
Hare Rama Hare Rama Rama Rama Hare Hare,Jagjit Singh,k-pop,0.64,0.488,7,-7.625,1,0.0258,0.684,3.81e-06,0.146,0.609,82.986,1,1OJoglsYkN8Ddlmt8pfNJI,2011,2011
