name_lower,artist_lower,spt_id,release_year,billboard_year,is_bb,is_pop,length (total sec),tempo,loudness,scale,key (num),camelot,af_hap,af_dan,af_enr,af_aco,af_ins,af_liv,af_spe
girl friend,teen top,4ilcoqIQIkytmYQtrlQV9V,2012,9999,0,1,181,150,-5,Major,8,4B,74,71,80,1,0,6,4
l.o.v.e.,melanie fiona,1CODYfZyv7KEZSSuOZIlzh,2012,9999,0,1,234,100,-5,Major,7,9B,52,50,93,5,0,33,19
cosas del amor,vernis hernandez,5vRoGvGhtJUpNgBfd4Mw0L,2012,9999,0,1,264,174,-7,Major,7,9B,66,68,67,54,0,23,8
strange change machine,the grip weeds,7J6xvVJUQJQeoM4BhdoBgo,2012,9999,0,1,220,142,-5,Major,9,11B,27,23,97,0,12,70,21
heart beats,johnnyswim,1lh0ca3jjIysThpLxfjMH2,2012,9999,0,1,206,130,-5,Minor,11,10A,34,47,75,47,0,14,5
sending my love (feat. max c) - afrojack edit,r3hab,5LF49xz3tXE9FYChY1XyGO,2012,9999,0,1,341,128,-3,Major,7,9B,9,55,95,0,55,68,14
raak allah,hussain aljassmi,5r2F0PxWNDCEZfzKuuotI6,2012,9999,0,1,291,140,-5,Minor,5,4A,57,62,83,10,0,9,17
el sol no regresa,la quinta estacion,0c8f8b76ThPP2MInXEZyTY,2012,9999,0,1,228,128,-3,Major,3,5B,64,58,90,5,0,21,4
爱/爱情/忽然之间/广岛之恋(live),karen mok,3RqnuasTti61PjV5XWCSba,2012,9999,0,1,652,140,-20,Major,7,9B,23,28,25,64,0,48,4
底牌,kelvin kwan,62bRhBBiko0OGtZGuDiDap,2012,9999,0,1,243,110,-6,Major,0,8B,43,68,62,31,0,16,3
hindi mo na ba minamahal,tj monterde,6wFwD4tikByE4vJqGApvU4,2012,9999,0,1,283,132,-8,Major,2,10B,45,66,30,55,0,10,3
chaap tilak sab cheeni,nusrat fateh ali khan,2kwo1g9TXaDyyw5Ozh8zFp,2012,9999,0,1,377,115,-8,Minor,3,2A,62,53,70,64,0,38,7
last call,jack savoretti,2tJvfpgftWLqbn3lUwnc7v,2012,9999,0,1,216,82,-8,Minor,2,7A,57,38,70,10,0,12,5
let me in,the swellers,6EJ3saYiJM7hyiKo7FyZYv,2012,9999,0,1,180,152,-3,Minor,1,12A,30,26,99,1,0,29,12
falling in love again,rachael yamagata,0hXpmr5CEJ5860N1PViC1L,2012,9999,0,1,240,132,-12,Major,4,12B,8,54,34,90,20,10,3
i remember you - nishin verdiano remix,danilo garcia,04giEACjZYGHwEQAKOz3E9,2012,9999,0,1,401,128,-3,Minor,2,7A,23,58,95,0,49,87,15
me dueles,la quinta estacion,5nMMhrUE6OGy0DpEvMi4AI,2012,9999,0,1,203,102,-6,Major,4,12B,64,57,53,36,0,11,3
根(日文),alan tam,70udAvX3eA9JYaou4iUxa5,2012,9999,0,1,268,118,-10,Major,10,6B,91,70,59,9,0,14,3
som jag hade dig förut - live på cirkus,melissa horn,3xbjyHGjxu7kyFPeOCFBPJ,2012,9999,0,1,231,123,-12,Major,5,7B,32,41,45,37,0,92,4
tekkno scene,elliphant,3XyNC68hwZUcITAwJJlwUv,2012,9999,0,1,238,120,-5,Minor,9,8A,46,76,75,1,7,41,4
what did i ever come here for,brandi carlile,0MJujbmo44oTKd4cspGUZm,2012,9999,0,1,220,73,-6,Major,2,10B,22,52,47,57,0,8,4
駅 - 30th anniversary mix,akina nakamori,2ZBAUWAQBWQtsbVF5jeR5J,2012,9999,0,1,298,93,-7,Minor,1,12A,41,46,62,25,1,13,3
backwards,black marble,5Zj7bFFiMFFPS107tlwnN5,2012,9999,0,1,229,150,-14,Minor,9,8A,92,56,74,1,78,8,4
toma,pitbull,0kOU0nnLDhprDp0I0frL5a,2012,9999,0,1,213,120,-6,Major,7,9B,74,89,78,4,0,53,24
戲假情真 - live in hong kong/2011,sandy lam,5JFu2f2ktAzdAyh3g5gx6I,2012,9999,0,1,248,78,-7,Minor,7,6A,20,54,54,41,0,33,4
kurragömma,thorleifs,5Rq9BrYz94jtR2uDyThl9c,2012,9999,0,1,209,140,-4,Major,0,8B,94,58,92,11,0,12,3
something to hide,bulldozer crash,2N3m6BaMvOovcqLSJfiFKv,2012,9999,0,1,145,139,-10,Major,7,9B,52,54,43,29,0,14,3
endow me,coko,6BvbwCuCVobHdwOn7I6Orw,2012,9999,0,1,416,80,-6,Major,11,1B,22,34,47,10,0,29,7
all time low,the wanted,1TAzhvKe3iFfvHVVE9foCy,2012,9999,0,1,205,134,-7,Major,11,1B,61,64,67,3,0,7,4
chowk sajavo re sakhi,pamela jain,4YGHLII3Togh7XV2T4H6dM,2012,9999,0,1,130,180,-9,Minor,7,6A,47,36,52,64,0,38,3
you're cute when you scream,senses fail,0owRcjljx35bL93Tbc3Bh1,2012,9999,0,1,145,108,-4,Major,10,6B,40,48,98,0,0,13,12
"solange mein herz schlägt, pt.2",massiv,6VEg9m1PL0OP6fmUfnuOSw,2012,9999,0,1,166,92,-6,Minor,1,12A,35,60,89,10,0,9,23
coroner,dean blunt,3QCXecAIEM2OKUdqgLTYi4,2012,9999,0,1,93,130,-4,Major,7,9B,72,63,85,44,0,34,5
mor bani thangat kare,pamela jain,1USXXJcq3wkZfhdl7UBX9m,2012,9999,0,1,104,165,-8,Major,7,9B,97,67,75,67,0,9,13
phat brahms,steve aoki,2SZex76ACTZstDNE0Ohwxw,2012,9999,0,1,313,128,-4,Minor,9,8A,31,60,93,0,40,37,21
emergency,audio playground,2I0VGzF5IC6X6PzZXaSxyV,2012,9999,0,1,195,118,-6,Major,9,11B,72,68,92,18,0,20,17
out of sorts,atta boy,6wsutjN16jat9ip9JFfdLX,2012,9999,0,1,222,102,-8,Major,4,12B,46,52,49,77,0,37,3
fast times,the bouncing souls,7l4feIUBXoYNfXwUAfeAto,2012,9999,0,1,202,95,-4,Major,11,1B,84,45,94,0,0,29,5
dark clouds gather over vanity fair - soundtrack from the short film defiant skies,ashbury heights,7HRpPOXirRuqvEaTwP3Dkn,2012,9999,0,1,302,130,-4,Major,0,8B,32,56,100,0,47,30,11
busco,medina azahara,2FTLUtsIbkU1Yx4pYg9SvD,2012,9999,0,1,222,186,-6,Minor,1,12A,52,41,80,12,0,7,4
i don't know - live,lannie flowers,06OCuBsd3YqDujpKfaM0DZ,2012,9999,0,1,249,126,-9,Minor,0,5A,32,51,87,2,0,86,18
sermon,ed schrader's music beat,2ZCHb7w8hmBUZbygH91hp6,2012,9999,0,1,68,166,-10,Major,2,10B,68,44,50,7,81,36,6
頑石點頭,raymond lam,6TC1Oxv3p44QkD6mc9BxZ7,2012,9999,0,1,247,110,-10,Major,4,12B,59,49,45,44,0,18,4
i'm legit,nicki minaj,11a6GzsfPoLY1bVw3IFeMs,2012,9999,0,1,198,75,-3,Major,9,11B,54,86,75,3,0,17,7
bloody romance,senses fail,5FhzcpmR1oVNBrRwmua664,2012,9999,0,1,229,134,-4,Minor,2,7A,37,39,85,0,0,13,20
half naked & almost famous,machine gun kelly,2xLV7fBXitj87f59CWhVNq,2012,9999,0,1,171,105,-5,Major,1,3B,43,76,82,0,0,14,11
patient love,passenger,3QYUJZKfFLtdNS14aUAqVb,2012,9999,0,1,190,120,-12,Minor,3,2A,56,58,37,86,0,10,5
shades of black - charriere remix,ashbury heights,78BdbdbdPsPZeLgw8UBHmE,2012,9999,0,1,237,127,-3,Major,8,4B,22,52,96,3,25,72,17
secrets from the underground,the offspring,1KblaMkte0ZEyk9k6kLW92,2012,9999,0,1,189,218,-2,Major,7,9B,38,29,98,0,0,35,29
olá,roupa nova,0ZlYU5PLevU5UEBGJjyWzE,2012,9999,0,1,193,127,-8,Major,7,9B,22,45,56,52,0,20,4
on the road,shinhwa,0uh4Yo35ohybUcDYHR4frw,2012,9999,0,1,248,116,-6,Major,4,12B,31,59,70,11,0,25,4
lê lê lê,joão neto & frederico,16TxxjFCOJOM9Y5c045IsA,2012,9999,0,1,159,110,-4,Major,0,8B,77,67,98,19,0,81,6
meu coração pede carona,joão neto & frederico,33qNMH8EyZaiDaHqJORJLN,2012,9999,0,1,181,142,-3,Major,6,2B,63,61,95,35,0,47,5
if i loved you,delta rae,5i9ob4zvx3a72kPLfheUkh,2012,9999,0,1,219,171,-6,Major,7,9B,26,41,46,43,0,11,3
cat fancy,tacocat,4KVQYRgtTXTAtTE6KTpHOZ,2012,9999,0,1,149,81,-5,Major,9,11B,61,27,81,7,0,43,3
them fighting words,bryan estepa,4oX6V9C5MDamOvTVnPUtui,2012,9999,0,1,210,123,-4,Major,0,8B,53,51,87,14,0,27,4
nowadays / hot honey rag (feat. gwyneth paltrow),glee cast,3YE9bLmR3aqXks2P4fNHBE,2012,9999,0,1,142,107,-8,Minor,11,10A,25,66,54,26,0,24,5
princess and prince charming,sunny hill,3ijfVMiX2VJixJP6YQn6gv,2012,9999,0,1,224,132,-3,Minor,11,10A,71,83,82,4,0,7,17
in our eyes,niki & the dove,0PuUfJ1DgkMCJOeubtz8AA,2012,9999,0,1,302,117,-8,Minor,11,10A,41,72,74,1,0,8,6
a lady and the violin,d. imman,73yg2rJDjKSfzHltsF3u7U,2012,9999,0,1,257,120,-6,Minor,5,4A,20,64,47,80,0,13,3
a promise to keep,brandi carlile,5pziLFnvxKHEYk1DEabyb0,2012,9999,0,1,242,94,-9,Major,11,1B,38,57,23,61,0,10,3
"good-bye, hello",girls' generation-tts,5W8l0JS5UlBEQtxW8sccow,2012,9999,0,1,231,127,-3,Major,8,4B,67,76,88,26,0,7,3
your umbrella,block b,1bes2DjK2dEgl8dgpsm0M3,2012,9999,0,1,224,123,-5,Minor,9,8A,70,63,85,21,0,16,5
half of me,rihanna,4bXImuY3OhNXhbQbVLFHKp,2012,9999,0,1,192,147,-6,Major,8,4B,31,39,57,21,0,36,4
佛山贊先生,李龍基,0t3plVcnlOrGZ05eQBt8zm,2012,9999,0,1,176,97,-9,Minor,7,6A,27,57,47,7,0,59,2
don't wanna lose you (glee cast version),glee cast,5lgsU0TypMncCrcdw5LuMy,2012,9999,0,1,267,82,-5,Major,10,6B,55,46,65,1,2,36,3
star,jay park,3sAkscJVMhMtTcLblgbhJn,2012,9999,0,1,192,100,-6,Minor,1,12A,10,64,62,72,0,21,3
crosstalk,assemblage 23,0gNDn83suX3NSdb1tlcXom,2012,9999,0,1,278,141,-7,Major,10,6B,65,54,96,0,82,10,4
rats,metz,0sESENXUOqQJk7EZjI781s,2012,9999,0,1,185,146,-8,Major,5,7B,38,26,83,0,24,43,7
prostituto,deize tigrona,5MKFydFg38f6YbN02lDZAw,2012,9999,0,1,126,150,-4,Major,9,11B,80,93,84,2,0,5,23
keep smoking,meat wave,7bJT0eWuuYvH0OTCFPcb7A,2012,9999,0,1,138,95,-6,Major,8,4B,77,36,93,0,46,17,3
clear,whirr,2JDAPlm5jrnJKGmmhQ5Iej,2012,9999,0,1,370,110,-6,Minor,5,4A,4,26,67,0,64,8,3
sad clown - david inexacte remix,david inexacte,2jQtd4jtZCAtxGbAnrAVJd,2012,9999,0,1,324,126,-13,Major,7,9B,3,65,67,0,92,7,4
mary’s boy child,andré rieu,5RBkLzXUQNvmKQkrbMWnYd,2012,9999,0,1,147,83,-11,Major,0,8B,13,16,29,89,82,20,3
optimist high,chris cohen,40NfwXBshzov8r9dDXokGC,2012,9999,0,1,244,122,-6,Major,9,11B,67,53,74,32,79,8,3
spanish eyes,ernesto cortazar,6UHnPwvrhdo981nFfPDXHn,2012,9999,0,1,237,115,-12,Major,5,7B,11,26,28,83,8,24,3
göteborg - la västra nostra remix,rico won,1tvjyPM7aNpecy0u3tY8W4,2012,9999,0,1,272,90,-17,Major,6,2B,87,85,27,38,0,12,50
reagan's skeleton,yeasayer,4m1NKtCMD0vs7mKxGGYMnl,2012,9999,0,1,304,110,-6,Minor,9,8A,67,62,88,0,0,27,4
survivor / i will survive,glee cast,6m2qba8pt0oa13nBLA2Nt2,2012,9999,0,1,208,128,-4,Minor,9,8A,31,56,91,1,0,13,23
no es poesia,fondo flamenco,1cFCRcOOxb24c4Y7fa3syX,2012,9999,0,1,209,100,-5,Major,2,10B,66,72,78,8,0,6,5
el mundo,sergio dalma,1pyivFyNDhoLcRBxXgl0Wm,2012,9999,0,1,210,76,-4,Major,4,12B,27,40,71,28,0,12,4
normal song,perfume genius,6RNzAJwQ0v61Z0emjsrJu0,2012,9999,0,1,193,127,-17,Major,3,5B,19,55,13,82,39,13,4
phule phule dhole dhole,alka yagnik,5JJdWICYHZvBTJjWuZ0vA9,2012,9999,0,1,197,100,-5,Major,11,1B,34,29,41,89,0,17,3
mi marciana - acoustic version,alejandro sanz,12y1Og0WLx2ALxDtPBUCGw,2012,9999,0,1,281,139,-8,Major,2,10B,27,60,64,53,0,14,3
just can't get enough,boyce avenue,42GCZwdW8qxuexRGuHJl55,2012,9999,0,1,212,94,-9,Minor,3,2A,33,74,62,45,0,12,26
on the balcony of the casa rosada,michael cerveris,3wApDc2RRGI9FYPwo9jMT4,2012,9999,0,1,122,159,-8,Major,5,7B,47,33,75,32,0,85,17
être une femme (2010),michel sardou,65rrQbpjGnpqxep16HyifG,2012,9999,0,1,209,126,-5,Major,4,12B,76,72,85,5,0,32,10
waiting for a girl like you,glee cast,24vt2BmtlRqjB7fgOo0w5S,2012,9999,0,1,119,98,-9,Minor,5,4A,38,67,19,84,0,10,4
you're on my mind,plug in stereo,7KerfJgFNHiDuDrMFDKkmL,2012,9999,0,1,179,96,-7,Major,7,9B,48,65,63,40,0,11,3
power & control,marina,2IPMpbBwyCm2V6azTZgAKj,2012,9999,0,1,226,120,-5,Minor,9,8A,48,53,90,1,0,11,4
i should watch tv,david byrne,73x5UqtgSk3nOzdK4KMAtL,2012,9999,0,1,188,79,-6,Major,1,3B,63,66,84,15,2,15,19
沖天飛(國語),alan tam,0Z2bbv2sKoTo8WLR5kKZTJ,2012,9999,0,1,186,133,-7,Minor,10,3A,70,80,48,31,0,9,4
daredevil,fiona apple,67ftdeQCBBgd3rB78NVLr2,2012,9999,0,1,208,86,-15,Major,7,9B,44,71,39,76,0,6,6
secret days,school of seven bells,4RjHGS6yTIAXStYJm5h0Pa,2012,9999,0,1,201,97,-8,Minor,1,12A,57,60,83,0,13,16,4
laredo,jack vreeswijk,7FBsVLAhjwphUhKYZoUO3n,2012,9999,0,1,189,101,-10,Major,0,8B,41,51,34,85,0,13,3
think again,kate havnevik,5K2yPBCRfT6M05FwLTa3Kl,2012,9999,0,1,215,108,-9,Major,2,10B,27,61,52,21,0,12,2
zimbabwe - flume remix,flume,443dTEW33M0vZAQj7N0VB8,2012,9999,0,1,213,110,-9,Minor,9,8A,4,67,70,11,22,9,3
become,pompi,6LsWTGPM5LcBtg4p0MtEPj,2012,9999,0,1,228,144,-8,Minor,11,10A,47,56,50,74,0,10,12
i'm on fire - original mix,porter robinson,4m03dCfKddSDe02hDDT0Ya,2012,9999,0,1,362,127,-6,Major,1,3B,73,85,80,1,3,9,38
chasin',sander van doorn,1J68FmKB5F8YSa3ggrvdEN,2012,9999,0,1,334,128,-5,Major,0,8B,21,77,79,2,12,3,6
get up,deorro,2JJvZfszFuWKYi8dxJBPWq,2012,9999,0,1,294,128,-3,Minor,5,4A,16,55,99,0,16,70,3
digital renegade - instrumental,i see stars,3JF7QTL7rb7A5qSNjREP7H,2012,9999,0,1,192,130,-5,Major,6,2B,22,52,92,0,52,14,4
le temps - live,tryo,12uEuP6D8Wn3BsB8ioM2WL,2012,9999,0,1,388,144,-11,Minor,2,7A,60,49,49,81,0,76,6
玫瑰奴隸,eman lam,7k0DT7ocPqag6lMP3B4gZw,2012,9999,0,1,261,136,-12,Minor,2,7A,32,66,30,87,0,9,7
cpt. metal,die ärzte,2Fny3G32LnqTOWMtI80XUF,2012,9999,0,1,276,111,-4,Minor,4,9A,33,56,94,0,0,14,8
day at the shrine,the barbaras,7uSlqazMZoKltcHfCfNwZV,2012,9999,0,1,108,113,-4,Major,0,8B,80,53,92,19,0,60,4
afria talks to you,delicate steve,56f8MFjKyj1ZBs7f0PFPlA,2012,9999,0,1,179,172,-7,Major,0,8B,60,44,73,17,74,38,5
get the idea,nick frater,4SIt9QJ1swFV0VU2UqBvdO,2012,9999,0,1,272,122,-7,Major,10,6B,28,48,48,57,0,9,3
算了吧,alfred hui,3NSdtXPQbBCx1od8WAKtlv,2012,9999,0,1,248,119,-13,Minor,11,10A,42,66,51,72,0,34,4
nem se despediu de mim,luiz gonzaga,7xwrH8ep3qfExaNJLLXNUn,2012,9999,0,1,242,137,-6,Major,5,7B,84,52,68,55,0,23,4
romiom - original edit,etostone,7xept8tL5DCtaDmDWaYaPM,2012,9999,0,1,150,140,-8,Minor,11,10A,23,79,48,4,14,7,4
bamba,the touré-raichel collective,67MEIMsRnjlgbDtKXtVSjv,2012,9999,0,1,359,175,-12,Major,3,5B,86,30,62,17,84,8,3
one (your name),swedish house mafia,5EJcVJZBl6HTfSf6z4dC78,2012,9999,0,1,351,125,-7,Major,2,10B,21,84,66,1,10,6,8
i got it bad (and that ain't good),joe jackson,5ihAzXTspROE0INnxDK3qq,2012,9999,0,1,288,80,-10,Major,7,9B,14,44,33,24,2,12,3
ye aine se,ramachandra murthy,7DutwfsO6OxqUweChNemCo,2012,9999,0,1,409,170,-8,Major,0,8B,61,57,53,17,1,8,6
the prince,madness,45SafTdlW6uS90Wo15iDB5,2012,9999,0,1,199,98,-6,Major,7,9B,86,63,85,0,0,7,4
the last mistake,assemblage 23,6fLl1Lyamq6gZtJy6P6p4p,2012,9999,0,1,293,126,-7,Minor,0,5A,43,56,82,0,14,30,3
save part of yourself,brandi carlile,0bC2F8FCTw0nT1QVUMDTR3,2012,9999,0,1,202,170,-9,Major,11,1B,12,67,41,50,0,10,7
the sleigh in the moon,sufjan stevens,31wlomKcHU2rRCNvuQC1NU,2012,9999,0,1,104,89,-17,Major,0,8B,7,31,18,93,15,10,4
whispering or singing,boomgates,66miiMgNM5BTNm4BBdgkjP,2012,9999,0,1,266,171,-6,Major,9,11B,58,32,88,1,14,18,5
come on a cone,nicki minaj,4HJ8PUKMGrqApp1U6IIaZF,2012,9999,0,1,185,154,-4,Minor,6,11A,73,73,82,34,0,24,21
life,the funkees,3wObjTmZevckKXkrDshdLR,2012,9999,0,1,305,111,-13,Minor,10,3A,96,67,75,46,27,4,7
i'll remember (glee cast version),glee cast,7fhMTCW9Hfj9CyWiLBOYd5,2012,9999,0,1,253,168,-7,Major,2,10B,41,62,61,39,0,8,4
symptoms,useless id,5BB7pehlIz1UnunODruXPS,2012,9999,0,1,189,158,-5,Minor,11,10A,53,39,96,0,0,10,7
mt. hope,mixtapes,3NlYbd1Or5hQnl0IhYidrN,2012,9999,0,1,245,115,-3,Major,7,9B,58,46,92,5,0,37,19
twinkle,jeff rosenstock,4sxudu1jqzzElrCQCdPUd7,2012,9999,0,1,259,107,-3,Major,0,8B,25,37,93,2,0,72,6
we are young,boyce avenue,0WjTnatR8L132K6jckMsLD,2012,9999,0,1,237,83,-12,Major,2,10B,42,44,35,67,0,12,3
爺就是一名辭職撚,my little airport,5mwqGornp7Tz7w8Adwy1qP,2012,9999,0,1,165,95,-11,Major,7,9B,35,50,37,81,0,12,3
say my name,4minute,1NHu14XwbfGeHSbXZilWEE,2012,9999,0,1,196,105,-4,Minor,10,3A,56,72,85,0,0,22,3
never mine,david myhr,7AA6dtKdnro1Sf0XygKOdK,2012,9999,0,1,235,120,-5,Major,1,3B,47,59,60,9,0,28,3
teus segredos - ao vivo,fernando & sorocaba,3s6iWJJYwacKgfmeiq4axy,2012,9999,0,1,189,80,-7,Major,2,10B,70,60,82,64,0,88,4
suitcase,emeli sandé,4dX0UNSLOCzQ4iAG5CgzK1,2012,9999,0,1,186,161,-8,Major,9,11B,19,37,36,52,0,11,4
stutter pop,the toms,2UYeowC2Zm2HNBbRyBowFL,2012,9999,0,1,239,77,-5,Minor,6,11A,48,63,55,47,0,31,9
she satisfies,shoes,7bMSmqA7uFhWW5d8ADj0J9,2012,9999,0,1,179,132,-8,Major,2,10B,88,58,81,1,0,19,3
嘈,sita chan,6aQ4NfkiGZPRCZ1JEpJhKk,2012,9999,0,1,265,134,-8,Major,8,4B,35,62,55,58,0,15,4
bück dich hoch,deichkind,1fARWKNn6zOhHoxDRX2gq8,2012,9999,0,1,247,130,-4,Major,7,9B,69,85,75,4,0,9,18
je pars - le vol de nuit s'en va,nicolas peyrac,6WcBrjcu1h4u6Se4YF7X1A,2012,9999,0,1,216,126,-13,Major,1,3B,78,80,43,27,0,5,4
what christmas means to me,ceelo green,2oTH6X8DjSwmTBoAolDou2,2012,9999,0,1,197,81,-4,Major,6,2B,76,48,95,2,0,6,8
明日世界終結時,jacky cheung,2qSwtKgg9Ga9NiouLRhSNP,2012,9999,0,1,278,113,-13,Minor,6,11A,31,72,36,73,0,10,3
say goodbye,summer heart,2leWwDVxtFuRmnOxWVFbyZ,2012,9999,0,1,183,79,-14,Major,0,8B,71,44,49,3,97,11,3
make it known,foxygen,4cZuxpkjdgjxoIcvMpX5fz,2012,9999,0,1,293,126,-5,Major,0,8B,63,34,78,11,1,12,4
let her come in,sapphire thinkers,0eLvnSihOJHMiEvC9sbdxB,2012,9999,0,1,139,79,-14,Minor,4,9A,57,58,39,39,1,10,2
小小蟲 - 15 khalil live in hk 2011,khalil fong,0KU2OmPVQKtPgweamwPnub,2012,9999,0,1,267,98,-11,Minor,1,12A,51,63,57,12,0,41,4
myth,beach house,2NfxtzCIrpCmJX5Z2KMdD5,2012,9999,0,1,258,142,-6,Major,3,5B,41,45,71,3,9,17,3
encadenados,tamara,7csbyYdeLGPZNDMOYG2F0q,2012,9999,0,1,194,91,-7,Minor,0,5A,37,75,50,52,0,8,3
bíum bíum bambaló,hafdís huld,5pn6OskYybJrrqcdlNpBvk,2012,9999,0,1,175,100,-14,Minor,2,7A,64,78,10,93,0,9,4
mahal na mahal,tj monterde,2JV8RTA5yi8WFY2jD1oK0A,2012,9999,0,1,284,200,-8,Major,4,12B,70,69,45,47,0,10,4
what lies between your skin and your bones,"love, robot",4n7c7mbwgd4GLvo0GaknGq,2012,9999,0,1,248,170,-8,Minor,6,11A,67,19,90,0,0,13,6
the swimming,blood music,2cZEaOM5fMRFnQInwc9M38,2012,9999,0,1,375,123,-11,Minor,9,8A,49,62,31,22,1,36,8
dice are rolling,michael cerveris,4vgSC0CXhL9uVRDRw9JEEW,2012,9999,0,1,348,131,-12,Major,5,7B,23,53,29,70,0,66,11
ready for love,s3rl,1maIz6FptnQvQEWWJCoPAd,2012,9999,0,1,262,175,-1,Minor,6,11A,36,48,100,0,33,14,10
goods,iamamiwhoami,7CER4Ukov8PCsU4ylHIIDb,2012,9999,0,1,308,120,-5,Minor,9,8A,61,63,71,0,60,67,4
table for one,lane steinberg,0FbPcisQPdWmDLrzI5XEGt,2012,9999,0,1,213,84,-11,Minor,4,9A,62,69,50,19,0,16,3
再見 再見,escape plan,06KG6u8MxelKq5jTlB6F2m,2012,9999,0,1,329,116,-9,Major,6,2B,29,52,63,0,0,11,3
right now now,wajid,5IXl8VmP5j38FtLIW5bWlP,2012,9999,0,1,246,126,-8,Minor,5,4A,87,81,61,11,0,7,12
burn out,block b,25ElcSq5vukx9dJMKDSRrp,2012,9999,0,1,227,130,-2,Major,7,9B,44,66,98,6,0,38,17
the wrong direction,passenger,2ir7ESj8NjGTyoM4d3UEc1,2012,9999,0,1,221,128,-6,Major,5,7B,79,68,66,36,0,10,4
stars come out - terravita remix,zedd,7oNYSUi9x7Y37lXJ8aeXTQ,2012,9999,0,1,246,140,-5,Minor,5,4A,46,63,87,0,0,11,5
you know me,bethel music,2Y1vYctnu55EKE5NlBMDYf,2012,9999,0,1,339,140,-10,Major,5,7B,19,34,19,92,0,10,3
ritmo y decepción,miranda!,6y6tYtlYtLjQxMGok7sLhq,2012,9999,0,1,203,135,-6,Major,9,11B,55,73,96,4,0,7,5
life goes on,never shout never,0I6V3NmtIepabp1tg4PUIF,2012,9999,0,1,186,160,-10,Major,7,9B,28,49,86,50,8,14,5
malaivazh arase,unnikrishnan,4IgDzrnT7UZ6AAZDFaS0v1,2012,9999,0,1,354,138,-9,Minor,11,10A,69,67,58,46,0,5,4
el emigrante - directo 2011,celtas cortos,3OYByc0mKrXmQ1g0SXVwPv,2012,9999,0,1,246,105,-6,Minor,9,8A,61,62,88,7,0,70,9
不思議的夢,leon lai,1Sh9QrMu4Y3MMKuKfvBCHo,2012,9999,0,1,284,134,-7,Minor,4,9A,54,72,73,24,0,8,3
big mistake,monica,3kL7aI5m0euvyFt3Uhb8eU,2012,9999,0,1,229,138,-7,Minor,5,4A,31,52,56,9,0,22,7
be still,robyn hitchcock,1JfkN9f07SURJ9E2aABRRw,2012,9999,0,1,253,100,-5,Major,11,1B,77,60,82,5,0,15,3
let's go (feat. ne-yo) - radio edit,calvin harris,5Oa4jjIe7d4tGsXevIQdrK,2012,9999,0,1,226,128,-3,Minor,4,9A,73,68,89,1,0,22,6
cometa mambembe,banda calypso,7Bf58vXpt8m0J0SxSUjFpU,2012,9999,0,1,201,160,-4,Minor,7,6A,83,51,87,13,0,35,7
these kind of ice skates,joyce manor,2OVe22uGm4ncGllN7iKP1f,2012,9999,0,1,79,118,-5,Minor,9,8A,75,62,90,1,0,66,19
need i remind you,major league,0HyuVJ4BTlsRo0MrEdBbsS,2012,9999,0,1,227,145,-5,Major,8,4B,68,43,93,0,0,36,4
bol bachchan,amitabh bachchan,2l4jNaGkJZth1nMmRm5Mrw,2012,9999,0,1,359,107,-7,Major,5,7B,89,60,50,34,0,18,15
gravity - acoustic,tyler ward,19B1TZv0hG2iub0fZM4PS8,2012,9999,0,1,215,165,-17,Major,7,9B,28,41,5,91,0,11,5
twenty years,augustana,4Ztte62T9zQ4G8S51RtTpV,2012,9999,0,1,267,133,-7,Major,3,5B,29,38,40,25,3,10,3
school,calvin harris,5oN8GXHYUkuzLuptAs5Gwp,2012,9999,0,1,107,111,-2,Major,11,1B,74,86,73,15,65,8,5
anarkali disco chali (remix by dj khushi),mamta sharma,5tijee6wkSfYYU2JIza65w,2012,9999,0,1,241,128,-5,Major,9,11B,83,78,88,10,0,19,8
i was a boy,el perro del mar,2V3rOJ3FI07B3tGcf95ncO,2012,9999,0,1,262,112,-15,Major,1,3B,14,63,39,2,13,3,4
aanirai maitha,unni menon,64pBNf9THYHzDM3r5WlUQt,2012,9999,0,1,394,116,-7,Major,0,8B,66,51,53,65,0,10,3
tiniest seed,angel olsen,16h5Zv3KM8SxSP3eO538Lf,2012,9999,0,1,209,106,-13,Major,0,8B,46,53,11,86,0,11,3
it hurts,2ne1,4TN4VzbzvI8FOW2ICHhs9M,2012,9999,0,1,255,148,-5,Minor,3,2A,76,65,64,31,0,11,6
saawali si raat,pritam,4I5Xcdu5Hnki1aP0Uxbs4n,2012,9999,0,1,308,140,-15,Major,9,11B,20,49,29,62,0,24,4
לתת ולקחת,shlomo artzi,4nMxpuGZwC3u3yOECONK76,2012,9999,0,1,230,84,-6,Major,2,10B,53,47,66,31,0,12,3
only in my sleep,shoes,3dX2ErDS0tZqU1YOxj2F35,2012,9999,0,1,159,139,-9,Major,9,11B,83,58,71,26,0,10,3
varungal,krishnaraj,3C2nv4TCazQz1PS4gBa4gu,2012,9999,0,1,291,140,-9,Major,7,9B,94,68,74,14,0,21,4
petit matin 4.10 heure d'été - live,hubert-félix thiéfaine,6tZP4GD0qgvbcvz8DJJWBU,2012,9999,0,1,382,70,-8,Minor,9,8A,25,25,77,1,0,92,5
a hustlers prayer,ace hood,5JtipGzogWiugOKVgpjpvW,2012,9999,0,1,195,140,-6,Minor,0,5A,27,70,55,25,0,16,6
